START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,DURACION_MIN,AÑO,MES,DIA,MES_AÑO,DIA_SEMANA,FRANJA_HORARIA,INTERVALO_MINUTOS,COINCIDENCIA_TIEMPO_LUGAR,STOP_PREV
2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,,18.0,2016,8,6,08-2016,Saturday,Mañana,673.0,No,Kalorama Triangle
2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,,22.0,2016,8,6,08-2016,Saturday,Mañana,153.0,No,Arlington
2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,,9.0,2016,8,7,08-2016,Sunday,Tarde,1881.0,No,Cary
2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,15.0,2016,8,7,08-2016,Sunday,Tarde,5.0,Sí,Edgehill Farms
2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,,6.0,2016,8,7,08-2016,Sunday,Noche,34.0,No,Whitebridge
2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,8.0,2016,8,7,08-2016,Sunday,Noche,112.0,No,Morrisville
2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,,14.0,2016,8,8,08-2016,Monday,Tarde,1194.0,No,Cary
2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,,13.0,2016,8,8,08-2016,Monday,Tarde,6.0,Sí,Farmington Woods
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,11.0,2016,8,8,08-2016,Monday,Tarde,12.0,Sí,Edgehill Farms
2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,,25.0,2016,8,8,08-2016,Monday,Noche,277.0,No,Whitebridge
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,9.0,2016,8,8,08-2016,Monday,Madrugada,73.0,No,Morrisville
2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,,18.0,2016,8,9,08-2016,Tuesday,Tarde,883.0,No,Cary
2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,,21.0,2016,8,9,08-2016,Tuesday,Tarde,37.0,No,Waverly Place
2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,,33.0,2016,8,9,08-2016,Tuesday,Tarde,28.0,Sí,Raleigh
2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,,28.0,2016,8,10,08-2016,Wednesday,Tarde,1459.0,No,Cary
2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,,35.0,2016,8,10,08-2016,Wednesday,Tarde,29.0,Sí,Durham
2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,,1.0,2016,8,10,08-2016,Wednesday,Noche,21.0,Sí,Apex
2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,,15.0,2016,8,10,08-2016,Wednesday,Noche,57.0,No,Apex
2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,,7.0,2016,8,11,08-2016,Thursday,Tarde,1011.0,No,Cary
2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,,14.0,2016,8,11,08-2016,Thursday,Tarde,14.0,Sí,Heritage Pines
2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,,10.0,2016,8,11,08-2016,Thursday,Tarde,4.0,Sí,Edgehill Farms
2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,,52.0,2016,8,11,08-2016,Thursday,Noche,295.0,No,Whitebridge
2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,,45.0,2016,8,11,08-2016,Thursday,Noche,90.0,No,Wake Forest
2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,,3.0,2016,8,12,08-2016,Friday,Noche,1265.0,No,Cary
2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,,9.0,2016,8,12,08-2016,Friday,Noche,4.0,Sí,Westpark Place
2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,23.0,2016,8,13,08-2016,Saturday,Tarde,1230.0,No,Whitebridge
2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?Walpindi,Unknown Location,15.6,,47.0,2016,8,15,08-2016,Monday,Mañana,2467.0,No,Morrisville
2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,,27.0,2016,8,15,08-2016,Monday,Tarde,328.0,No,Unknown Location
2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,,38.0,2016,8,15,08-2016,Monday,Tarde,65.0,No,Unknown Location
2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,82.0,2016,8,15,08-2016,Monday,Noche,98.0,No,Unknown Location
2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,,13.0,2016,8,16,08-2016,Tuesday,Mañana,688.0,No,Unknown Location
2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,,7.0,2016,8,16,08-2016,Tuesday,Mañana,5.0,Sí,Unknown Location
2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,,7.0,2016,8,16,08-2016,Tuesday,Mañana,23.0,Sí,Unknown Location
2016-08-16 10:06:00,2016-08-16 10:27:00,Business,Unknown Location,Islamabad,5.7,,21.0,2016,8,16,08-2016,Tuesday,Mañana,73.0,No,Unknown Location
2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,,7.0,2016,8,16,08-2016,Tuesday,Mañana,4.0,Sí,Islamabad
2016-08-16 11:47:00,2016-08-16 12:03:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,16.0,2016,8,16,08-2016,Tuesday,Mañana,69.0,No,Islamabad
2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,,23.0,2016,8,16,08-2016,Tuesday,Tarde,190.0,No,Unknown Location
2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,,24.0,2016,8,17,08-2016,Wednesday,Mañana,1121.0,No,Unknown Location
2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,,23.0,2016,8,17,08-2016,Wednesday,Mañana,16.0,Sí,Unknown Location
2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?Walpindi,1.4,,5.0,2016,8,17,08-2016,Wednesday,Tarde,205.0,No,Unknown Location
2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?Walpindi,Islamabad,6.4,,15.0,2016,8,17,08-2016,Wednesday,Tarde,42.0,No,R?Walpindi
2016-08-17 16:29:00,2016-08-17 16:50:00,Business,Islamabad,Unknown Location,7.3,,21.0,2016,8,17,08-2016,Wednesday,Tarde,42.0,No,Islamabad
2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,,6.0,2016,8,17,08-2016,Wednesday,Tarde,4.0,Sí,Unknown Location
2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,,29.0,2016,8,17,08-2016,Wednesday,Tarde,5.0,Sí,Unknown Location
2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,19.0,2016,8,17,08-2016,Wednesday,Noche,64.0,No,Unknown Location
2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,27.0,2016,8,18,08-2016,Thursday,Noche,1423.0,No,Unknown Location
2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,,21.0,2016,8,19,08-2016,Friday,Mañana,797.0,No,Unknown Location
2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,,13.0,2016,8,19,08-2016,Friday,Mañana,9.0,Sí,Noorpur Shahan
2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?Walpindi,6.5,,20.0,2016,8,19,08-2016,Friday,Mañana,20.0,Sí,Islamabad
2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?Walpindi,Unknown Location,2.0,,9.0,2016,8,19,08-2016,Friday,Mañana,70.0,No,R?Walpindi
2016-08-19 12:07:00,2016-08-19 12:24:00,Business,Unknown Location,Islamabad,5.7,,17.0,2016,8,19,08-2016,Friday,Tarde,61.0,No,Unknown Location
2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,,15.0,2016,8,19,08-2016,Friday,Tarde,207.0,No,Islamabad
2016-08-19 17:12:00,2016-08-19 17:52:00,Business,Islamabad,Unknown Location,12.5,,40.0,2016,8,19,08-2016,Friday,Tarde,66.0,No,Islamabad
2016-08-21 10:00:00,2016-08-21 10:29:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,29.0,2016,8,21,08-2016,Sunday,Mañana,2408.0,No,Unknown Location
2016-08-21 14:05:00,2016-08-21 14:34:00,Business,Unknown Location,Unknown Location,7.7,,29.0,2016,8,21,08-2016,Sunday,Tarde,216.0,No,Unknown Location
2016-08-21 16:30:00,2016-08-21 17:02:00,Business,Unknown Location,Islamabad,12.2,,32.0,2016,8,21,08-2016,Sunday,Tarde,116.0,No,Unknown Location
2016-08-21 18:10:00,2016-08-21 18:17:00,Business,Islamabad,Islamabad,1.4,,7.0,2016,8,21,08-2016,Sunday,Noche,68.0,No,Islamabad
2016-08-21 18:48:00,2016-08-21 19:24:00,Business,Islamabad,Unknown Location,20.2,,36.0,2016,8,21,08-2016,Sunday,Noche,31.0,No,Islamabad
2016-08-22 10:00:00,2016-08-22 10:44:00,Business,Unknown Location,Islamabad,9.8,,44.0,2016,8,22,08-2016,Monday,Mañana,876.0,No,Unknown Location
2016-08-22 11:07:00,2016-08-22 11:23:00,Business,Islamabad,Unknown Location,6.3,,16.0,2016,8,22,08-2016,Monday,Mañana,23.0,Sí,Islamabad
2016-08-22 12:36:00,2016-08-22 12:49:00,Business,Unknown Location,Islamabad,4.9,,13.0,2016,8,22,08-2016,Monday,Tarde,73.0,No,Unknown Location
2016-08-22 13:02:00,2016-08-22 13:11:00,Business,Islamabad,Islamabad,1.5,,9.0,2016,8,22,08-2016,Monday,Tarde,13.0,Sí,Islamabad
2016-08-22 14:07:00,2016-08-22 14:31:00,Business,Islamabad,Unknown Location,10.9,,24.0,2016,8,22,08-2016,Monday,Tarde,56.0,No,Islamabad
2016-08-22 15:14:00,2016-08-22 15:49:00,Business,Unknown Location,Unknown Location,19.0,,35.0,2016,8,22,08-2016,Monday,Tarde,43.0,No,Unknown Location
2016-08-22 15:59:00,2016-08-22 17:16:00,Business,Unknown Location,Unknown Location,19.0,,77.0,2016,8,22,08-2016,Monday,Tarde,10.0,Sí,Unknown Location
2016-08-22 19:58:00,2016-08-22 20:50:00,Business,Unknown Location,R?Walpindi,7.9,,52.0,2016,8,22,08-2016,Monday,Noche,162.0,No,Unknown Location
2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?Walpindi,R?Walpindi,4.1,,38.0,2016,8,22,08-2016,Monday,Noche,3.0,Sí,R?Walpindi
2016-08-22 22:31:00,2016-08-22 23:00:00,Business,R?Walpindi,Unknown Location,18.7,,29.0,2016,8,22,08-2016,Monday,Noche,60.0,No,R?Walpindi
2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,,15.0,2016,8,23,08-2016,Tuesday,Mañana,550.0,No,Unknown Location
2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,,34.0,2016,8,23,08-2016,Tuesday,Mañana,70.0,No,Noorpur Shahan
2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,,16.0,2016,8,23,08-2016,Tuesday,Tarde,170.0,No,Unknown Location
2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,,11.0,2016,8,23,08-2016,Tuesday,Tarde,4.0,Sí,Noorpur Shahan
2016-08-23 13:49:00,2016-08-23 14:04:00,Business,Islamabad,Unknown Location,5.0,,15.0,2016,8,23,08-2016,Tuesday,Tarde,19.0,Sí,Islamabad
2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,,5.0,2016,8,23,08-2016,Tuesday,Tarde,63.0,No,Unknown Location
2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,,121.0,2016,8,23,08-2016,Tuesday,Tarde,3.0,Sí,Unknown Location
2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,,49.0,2016,8,23,08-2016,Tuesday,Tarde,26.0,Sí,Unknown Location
2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,,51.0,2016,8,24,08-2016,Wednesday,Tarde,1054.0,No,Unknown Location
2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,,144.0,2016,8,24,08-2016,Wednesday,Tarde,5.0,Sí,Unknown Location
2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,,65.0,2016,8,25,08-2016,Thursday,Tarde,1432.0,No,Unknown Location
2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,,20.0,2016,8,25,08-2016,Thursday,Tarde,14.0,Sí,Unknown Location
2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,,121.0,2016,8,25,08-2016,Thursday,Tarde,23.0,Sí,Unknown Location
2016-08-25 19:25:00,2016-08-25 19:57:00,Business,Unknown Location,Lahore,9.2,,32.0,2016,8,25,08-2016,Thursday,Noche,5.0,Sí,Unknown Location
2016-08-25 22:58:00,2016-08-25 23:16:00,Business,Lahore,Unknown Location,7.3,,18.0,2016,8,25,08-2016,Thursday,Noche,181.0,No,Lahore
2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,,14.0,2016,8,26,08-2016,Friday,Mañana,590.0,No,Unknown Location
2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,,12.0,2016,8,26,08-2016,Friday,Mañana,114.0,No,Unknown Location
2016-08-26 12:10:00,2016-08-26 12:20:00,Business,Unknown Location,Lahore,3.9,,10.0,2016,8,26,08-2016,Friday,Tarde,44.0,No,Unknown Location
2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,,23.0,2016,8,26,08-2016,Friday,Tarde,110.0,No,Lahore
2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,,12.0,2016,8,26,08-2016,Friday,Tarde,50.0,No,Lahore
2016-08-26 15:59:00,2016-08-26 16:24:00,Business,Lahore,Unknown Location,7.9,,25.0,2016,8,26,08-2016,Friday,Tarde,24.0,Sí,Lahore
2016-08-26 16:55:00,2016-08-26 17:12:00,Business,Unknown Location,Lahore,2.9,,17.0,2016,8,26,08-2016,Friday,Tarde,31.0,No,Unknown Location
2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,,14.0,2016,8,26,08-2016,Friday,Noche,90.0,No,Lahore
2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,,23.0,2016,8,26,08-2016,Friday,Noche,35.0,No,Lahore
2016-08-26 20:06:00,2016-08-26 20:16:00,Business,Lahore,Unknown Location,5.9,,10.0,2016,8,26,08-2016,Friday,Noche,12.0,Sí,Lahore
2016-08-27 09:34:00,2016-08-27 10:11:00,Business,Unknown Location,Lahore,9.6,,37.0,2016,8,27,08-2016,Saturday,Mañana,798.0,No,Unknown Location
2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,,19.0,2016,8,27,08-2016,Saturday,Mañana,96.0,No,Lahore
2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,,5.0,2016,8,27,08-2016,Saturday,Tarde,6.0,Sí,Lahore
2016-08-27 14:01:00,2016-08-27 15:44:00,Business,Lahore,Unknown Location,86.6,,103.0,2016,8,27,08-2016,Saturday,Tarde,104.0,No,Lahore
2016-08-27 16:15:00,2016-08-27 19:13:00,Business,Unknown Location,Unknown Location,156.9,,178.0,2016,8,27,08-2016,Saturday,Tarde,31.0,No,Unknown Location
2016-08-28 09:57:00,2016-08-28 10:18:00,Business,Unknown Location,Noorpur Shahan,10.1,,21.0,2016,8,28,08-2016,Sunday,Mañana,884.0,No,Unknown Location
2016-08-28 16:39:00,2016-08-28 16:55:00,Business,Noorpur Shahan,Islamabad,6.2,,16.0,2016,8,28,08-2016,Sunday,Tarde,381.0,No,Noorpur Shahan
2016-08-28 17:37:00,2016-08-28 17:55:00,Business,Islamabad,Islamabad,5.3,,18.0,2016,8,28,08-2016,Sunday,Tarde,42.0,No,Islamabad
2016-08-28 21:15:00,2016-08-28 21:59:00,Business,Islamabad,Unknown Location,12.1,,44.0,2016,8,28,08-2016,Sunday,Noche,200.0,No,Islamabad
2016-08-29 12:02:00,2016-08-29 12:31:00,Business,Unknown Location,Islamabad,10.8,,29.0,2016,8,29,08-2016,Monday,Tarde,843.0,No,Unknown Location
2016-08-29 13:38:00,2016-08-29 13:48:00,Business,Islamabad,Islamabad,4.3,,10.0,2016,8,29,08-2016,Monday,Tarde,67.0,No,Islamabad
2016-08-29 14:31:00,2016-08-29 14:41:00,Business,Islamabad,Islamabad,2.5,,10.0,2016,8,29,08-2016,Monday,Tarde,43.0,No,Islamabad
2016-08-29 14:49:00,2016-08-29 15:04:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,15.0,2016,8,29,08-2016,Monday,Tarde,8.0,Sí,Islamabad
2016-08-29 15:49:00,2016-08-29 15:59:00,Business,Unknown Location,Islamabad,2.8,,10.0,2016,8,29,08-2016,Monday,Tarde,45.0,No,Unknown Location
2016-08-29 16:06:00,2016-08-29 16:21:00,Business,Islamabad,Unknown Location,4.0,,15.0,2016,8,29,08-2016,Monday,Tarde,7.0,Sí,Islamabad
2016-08-29 17:24:00,2016-08-29 17:41:00,Business,Unknown Location,Islamabad,5.5,,17.0,2016,8,29,08-2016,Monday,Tarde,63.0,No,Unknown Location
2016-08-29 18:27:00,2016-08-29 18:36:00,Business,Islamabad,Islamabad,2.6,,9.0,2016,8,29,08-2016,Monday,Noche,46.0,No,Islamabad
2016-08-30 11:53:00,2016-08-30 12:05:00,Business,Unknown Location,Unknown Location,2.1,,12.0,2016,8,30,08-2016,Tuesday,Mañana,1037.0,No,Islamabad
2016-08-30 12:46:00,2016-08-30 13:09:00,Business,Unknown Location,Islamabad,8.8,,23.0,2016,8,30,08-2016,Tuesday,Tarde,41.0,No,Unknown Location
2016-08-30 13:25:00,2016-08-30 13:46:00,Business,Islamabad,Islamabad,4.4,,21.0,2016,8,30,08-2016,Tuesday,Tarde,16.0,Sí,Islamabad
2016-08-30 14:00:00,2016-08-30 14:20:00,Business,Islamabad,Unknown Location,5.3,,20.0,2016,8,30,08-2016,Tuesday,Tarde,14.0,Sí,Islamabad
2016-08-30 17:27:00,2016-08-30 18:09:00,Business,Unknown Location,Unknown Location,13.0,,42.0,2016,8,30,08-2016,Tuesday,Tarde,187.0,No,Unknown Location
2016-09-01 11:51:00,2016-09-01 12:24:00,Business,Unknown Location,Islamabad,13.0,,33.0,2016,9,1,09-2016,Thursday,Mañana,2502.0,No,Unknown Location
2016-09-01 17:21:00,2016-09-01 17:36:00,Business,Islamabad,Unknown Location,10.6,,15.0,2016,9,1,09-2016,Thursday,Tarde,297.0,No,Islamabad
2016-09-01 18:49:00,2016-09-01 19:08:00,Business,Unknown Location,Unknown Location,2.2,,19.0,2016,9,1,09-2016,Thursday,Noche,73.0,No,Unknown Location
2016-09-02 11:37:00,2016-09-02 12:24:00,Business,Unknown Location,Islamabad,9.2,,47.0,2016,9,2,09-2016,Friday,Mañana,989.0,No,Unknown Location
2016-09-02 18:56:00,2016-09-02 19:37:00,Business,Unknown Location,Unknown Location,12.9,,41.0,2016,9,2,09-2016,Friday,Noche,392.0,No,Islamabad
2016-09-05 10:25:00,2016-09-05 10:44:00,Business,Unknown Location,R?Walpindi,17.2,,19.0,2016,9,5,09-2016,Monday,Mañana,3768.0,No,Unknown Location
2016-09-10 10:28:00,2016-09-10 10:45:00,Business,Unknown Location,Unknown Location,2.8,,17.0,2016,9,10,09-2016,Saturday,Mañana,7184.0,No,R?Walpindi
2016-09-11 09:51:00,2016-09-11 09:55:00,Business,Unknown Location,Unknown Location,8.6,,4.0,2016,9,11,09-2016,Sunday,Mañana,1386.0,No,Unknown Location
2016-09-11 21:40:00,2016-09-11 21:42:00,Business,Unknown Location,Unknown Location,9.8,,2.0,2016,9,11,09-2016,Sunday,Noche,705.0,No,Unknown Location
2016-09-12 08:07:00,2016-09-12 08:12:00,Business,Unknown Location,Unknown Location,3.6,,5.0,2016,9,12,09-2016,Monday,Mañana,625.0,No,Unknown Location
2016-09-12 11:15:00,2016-09-12 11:24:00,Business,Unknown Location,Unknown Location,1.7,,9.0,2016,9,12,09-2016,Monday,Mañana,183.0,No,Unknown Location
2016-09-12 13:04:00,2016-09-12 13:44:00,Business,Unknown Location,Unknown Location,11.5,,40.0,2016,9,12,09-2016,Monday,Tarde,100.0,No,Unknown Location
2016-09-13 16:56:00,2016-09-13 17:02:00,Business,Unknown Location,Unknown Location,0.7,,6.0,2016,9,13,09-2016,Tuesday,Tarde,1632.0,No,Unknown Location
2016-09-14 11:55:00,2016-09-14 11:59:00,Business,Unknown Location,Unknown Location,0.7,,4.0,2016,9,14,09-2016,Wednesday,Mañana,1133.0,No,Unknown Location
2016-09-15 20:33:00,2016-09-15 20:38:00,Business,Unknown Location,Unknown Location,0.9,,5.0,2016,9,15,09-2016,Thursday,Noche,1954.0,No,Unknown Location
2016-09-18 18:07:00,2016-09-18 18:11:00,Business,Unknown Location,Unknown Location,9.4,,4.0,2016,9,18,09-2016,Sunday,Noche,4169.0,No,Unknown Location
2016-09-19 06:18:00,2016-09-19 06:49:00,Business,R?Walpindi,Unknown Location,18.2,,31.0,2016,9,19,09-2016,Monday,Mañana,727.0,No,Unknown Location
2016-09-19 14:40:00,2016-09-19 14:56:00,Business,Unknown Location,Islamabad,10.5,,16.0,2016,9,19,09-2016,Monday,Tarde,471.0,No,Unknown Location
2016-09-19 16:23:00,2016-09-19 16:31:00,Business,Islamabad,Unknown Location,5.7,,8.0,2016,9,19,09-2016,Monday,Tarde,87.0,No,Islamabad
2016-09-19 17:36:00,2016-09-19 18:20:00,Business,Unknown Location,Unknown Location,18.0,,44.0,2016,9,19,09-2016,Monday,Tarde,65.0,No,Unknown Location
2016-09-19 19:10:00,2016-09-19 19:49:00,Business,Unknown Location,Islamabad,18.3,,39.0,2016,9,19,09-2016,Monday,Noche,50.0,No,Unknown Location
2016-09-20 11:29:00,2016-09-20 11:48:00,Business,Islamabad,Unknown Location,16.5,,19.0,2016,9,20,09-2016,Tuesday,Mañana,940.0,No,Islamabad
2016-09-20 20:47:00,2016-09-20 22:47:00,Business,Unknown Location,R?Walpindi,9.6,,120.0,2016,9,20,09-2016,Tuesday,Noche,539.0,No,Unknown Location
2016-09-23 13:15:00,2016-09-23 13:40:00,Business,Karachi,Karachi,2.9,,25.0,2016,9,23,09-2016,Friday,Tarde,3748.0,No,R?Walpindi
2016-09-24 14:34:00,2016-09-24 15:15:00,Business,Karachi,Unknown Location,8.2,,41.0,2016,9,24,09-2016,Saturday,Tarde,1494.0,No,Karachi
2016-09-24 20:29:00,2016-09-24 20:33:00,Business,Unknown Location,Unknown Location,2.4,,4.0,2016,9,24,09-2016,Saturday,Noche,314.0,No,Unknown Location
2016-09-27 08:33:00,2016-09-27 08:35:00,Business,Unknown Location,Unknown Location,5.8,,2.0,2016,9,27,09-2016,Tuesday,Mañana,3600.0,No,Unknown Location
2016-09-27 13:21:00,2016-09-27 14:43:00,Business,Lahore,Lahore,9.8,,82.0,2016,9,27,09-2016,Tuesday,Tarde,286.0,No,Unknown Location
2016-09-27 19:14:00,2016-09-27 20:34:00,Business,Lahore,Unknown Location,7.3,,80.0,2016,9,27,09-2016,Tuesday,Noche,271.0,No,Lahore
2016-09-27 21:01:00,2016-09-28 02:37:00,Business,Unknown Location,Unknown Location,195.6,,336.0,2016,9,27,09-2016,Tuesday,Noche,27.0,Sí,Unknown Location
2016-09-28 17:21:00,2016-09-28 19:36:00,Business,Islamabad,Unknown Location,20.5,,135.0,2016,9,28,09-2016,Wednesday,Tarde,884.0,No,Unknown Location
2016-09-29 16:13:00,2016-09-29 18:47:00,Business,Unknown Location,Islamabad,12.6,,154.0,2016,9,29,09-2016,Thursday,Tarde,1237.0,No,Unknown Location
2016-09-30 17:39:00,2016-09-30 20:20:00,Business,Islamabad,Islamabad,37.7,,161.0,2016,9,30,09-2016,Friday,Tarde,1372.0,No,Islamabad
2016-09-30 20:59:00,2016-09-30 22:34:00,Business,Islamabad,Unknown Location,16.7,,95.0,2016,9,30,09-2016,Friday,Noche,39.0,No,Islamabad
2016-10-03 17:09:00,2016-10-03 17:12:00,Business,Unknown Location,Islamabad,10.5,,3.0,2016,10,3,10-2016,Monday,Tarde,3995.0,No,Unknown Location
